product_id,product_name,category,price,date,quantity_sold,stock_remaining,day_of_week,is_weekend,month,week_of_year
8,Палантин «Лето»,Аксессуары,1771.0,2025-10-31,3,28,4,0,10,44
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-01,4,24,5,1,11,44
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-02,5,19,6,1,11,44
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-03,2,51,0,0,11,45
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-04,2,49,1,0,11,45
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-05,4,45,2,0,11,45
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-06,5,40,3,0,11,45
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-07,1,39,4,0,11,45
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-08,4,35,5,1,11,45
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-09,4,31,6,1,11,45
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-10,6,25,0,0,11,46
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-11,1,24,1,0,11,46
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-12,5,19,2,0,11,46
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-13,1,18,3,0,11,46
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-14,2,48,4,0,11,46
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-15,3,45,5,1,11,46
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-16,4,41,6,1,11,46
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-17,4,37,0,0,11,47
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-18,4,33,1,0,11,47
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-19,2,31,2,0,11,47
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-20,5,26,3,0,11,47
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-21,4,22,4,0,11,47
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-22,3,19,5,1,11,47
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-23,3,16,6,1,11,47
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-24,3,13,0,0,11,48
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-25,5,8,1,0,11,48
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-26,1,46,2,0,11,48
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-27,2,44,3,0,11,48
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-28,2,42,4,0,11,48
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-29,4,38,5,1,11,48
8,Палантин «Лето»,Аксессуары,1771.0,2025-11-30,3,35,6,1,11,48
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-01,3,32,0,0,12,49
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-02,4,28,1,0,12,49
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-03,6,22,2,0,12,49
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-04,5,17,3,0,12,49
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-05,3,14,4,0,12,49
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-06,5,9,5,1,12,49
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-07,3,30,6,1,12,49
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-08,3,27,0,0,12,50
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-09,3,24,1,0,12,50
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-10,4,20,2,0,12,50
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-11,2,18,3,0,12,50
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-12,2,16,4,0,12,50
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-13,6,10,5,1,12,50
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-14,5,5,6,1,12,50
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-15,0,5,0,0,12,51
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-16,5,0,1,0,12,51
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-17,0,0,2,0,12,51
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-18,0,0,3,0,12,51
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-19,0,0,4,0,12,51
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-20,0,0,5,1,12,51
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-21,0,0,6,1,12,51
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-22,0,0,0,0,12,52
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-23,0,0,1,0,12,52
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-24,0,0,2,0,12,52
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-25,0,0,3,0,12,52
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-26,0,0,4,0,12,52
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-27,0,0,5,1,12,52
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-28,0,0,6,1,12,52
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-29,0,58,0,0,12,1
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-30,2,56,1,0,12,1
8,Палантин «Лето»,Аксессуары,1771.0,2025-12-31,3,53,2,0,12,1
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-01,5,48,3,0,1,1
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-02,3,45,4,0,1,1
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-03,3,42,5,1,1,1
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-04,3,39,6,1,1,1
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-05,4,35,0,0,1,2
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-06,2,33,1,0,1,2
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-07,2,31,2,0,1,2
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-08,4,27,3,0,1,2
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-09,4,23,4,0,1,2
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-10,2,21,5,1,1,2
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-11,5,16,6,1,1,2
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-12,6,74,0,0,1,3
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-13,2,72,1,0,1,3
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-14,6,66,2,0,1,3
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-15,0,66,3,0,1,3
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-16,3,63,4,0,1,3
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-17,2,61,5,1,1,3
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-18,1,60,6,1,1,3
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-19,5,55,0,0,1,4
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-20,2,53,1,0,1,4
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-21,5,48,2,0,1,4
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-22,3,45,3,0,1,4
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-23,5,40,4,0,1,4
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-24,4,36,5,1,1,4
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-25,6,30,6,1,1,4
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-26,3,27,0,0,1,5
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-27,1,26,1,0,1,5
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-28,3,23,2,0,1,5
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-29,6,17,3,0,1,5
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-30,4,13,4,0,1,5
8,Палантин «Лето»,Аксессуары,1771.0,2026-01-31,5,8,5,1,1,5
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-01,3,5,6,1,2,5
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-02,3,2,0,0,2,6
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-03,2,0,1,0,2,6
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-04,0,0,2,0,2,6
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-05,0,0,3,0,2,6
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-06,0,0,4,0,2,6
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-07,0,64,5,1,2,6
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-08,1,63,6,1,2,6
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-09,2,61,0,0,2,7
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-10,2,59,1,0,2,7
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-11,3,56,2,0,2,7
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-12,7,49,3,0,2,7
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-13,2,47,4,0,2,7
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-14,5,42,5,1,2,7
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-15,8,34,6,1,2,7
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-16,3,31,0,0,2,8
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-17,5,26,1,0,2,8
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-18,3,23,2,0,2,8
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-19,6,17,3,0,2,8
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-20,1,16,4,0,2,8
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-21,2,58,5,1,2,8
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-22,3,55,6,1,2,8
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-23,3,52,0,0,2,9
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-24,6,46,1,0,2,9
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-25,0,46,2,0,2,9
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-26,3,43,3,0,2,9
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-27,3,40,4,0,2,9
8,Палантин «Лето»,Аксессуары,1771.0,2026-02-28,3,37,5,1,2,9
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-01,2,35,6,1,3,9
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-02,3,32,0,0,3,10
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-03,1,31,1,0,3,10
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-04,5,26,2,0,3,10
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-05,4,22,3,0,3,10
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-06,4,18,4,0,3,10
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-07,4,14,5,1,3,10
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-08,5,9,6,1,3,10
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-09,5,4,0,0,3,11
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-10,3,1,1,0,3,11
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-11,1,0,2,0,3,11
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-12,0,0,3,0,3,11
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-13,0,0,4,0,3,11
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-14,0,45,5,1,3,11
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-15,7,38,6,1,3,11
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-16,3,35,0,0,3,12
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-17,5,30,1,0,3,12
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-18,4,26,2,0,3,12
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-19,5,21,3,0,3,12
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-20,2,19,4,0,3,12
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-21,3,16,5,1,3,12
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-22,4,12,6,1,3,12
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-23,2,10,0,0,3,13
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-24,7,3,1,0,3,13
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-25,3,0,2,0,3,13
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-26,0,0,3,0,3,13
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-27,0,0,4,0,3,13
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-28,0,0,5,1,3,13
8,Палантин «Лето»,Аксессуары,1771.0,2026-03-29,0,0,6,1,3,13
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-01,0,115,2,0,10,40
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-02,2,113,3,0,10,40
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-03,3,110,4,0,10,40
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-04,2,108,5,1,10,40
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-05,0,108,6,1,10,40
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-06,0,108,0,0,10,41
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-07,1,107,1,0,10,41
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-08,0,107,2,0,10,41
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-09,0,107,3,0,10,41
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-10,1,106,4,0,10,41
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-11,1,105,5,1,10,41
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-12,1,104,6,1,10,41
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-13,1,103,0,0,10,42
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-14,0,103,1,0,10,42
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-15,2,101,2,0,10,42
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-16,2,99,3,0,10,42
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-17,0,99,4,0,10,42
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-18,3,96,5,1,10,42
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-19,0,96,6,1,10,42
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-20,1,95,0,0,10,43
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-21,1,94,1,0,10,43
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-22,0,94,2,0,10,43
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-23,3,91,3,0,10,43
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-24,0,91,4,0,10,43
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-25,1,90,5,1,10,43
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-26,1,89,6,1,10,43
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-27,1,88,0,0,10,44
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-28,1,87,1,0,10,44
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-29,1,86,2,0,10,44
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-30,1,85,3,0,10,44
9,Платье летнее «Строгость»,Платья,3198.0,2025-10-31,2,83,4,0,10,44
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-01,1,82,5,1,11,44
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-02,2,80,6,1,11,44
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-03,1,79,0,0,11,45
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-04,1,78,1,0,11,45
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-05,3,75,2,0,11,45
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-06,1,74,3,0,11,45
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-07,1,73,4,0,11,45
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-08,0,73,5,1,11,45
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-09,0,73,6,1,11,45
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-10,1,72,0,0,11,46
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-11,1,71,1,0,11,46
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-12,3,68,2,0,11,46
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-13,0,68,3,0,11,46
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-14,0,68,4,0,11,46
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-15,0,68,5,1,11,46
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-16,3,65,6,1,11,46
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-17,2,63,0,0,11,47
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-18,0,63,1,0,11,47
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-19,1,62,2,0,11,47
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-20,2,60,3,0,11,47
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-21,0,60,4,0,11,47
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-22,2,58,5,1,11,47
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-23,3,55,6,1,11,47
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-24,2,53,0,0,11,48
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-25,2,51,1,0,11,48
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-26,0,51,2,0,11,48
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-27,1,50,3,0,11,48
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-28,0,50,4,0,11,48
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-29,3,47,5,1,11,48
9,Платье летнее «Строгость»,Платья,3198.0,2025-11-30,1,46,6,1,11,48
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-01,0,46,0,0,12,49
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-02,1,45,1,0,12,49
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-03,1,44,2,0,12,49
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-04,1,43,3,0,12,49
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-05,2,41,4,0,12,49
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-06,1,40,5,1,12,49
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-07,1,39,6,1,12,49
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-08,1,38,0,0,12,50
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-09,0,38,1,0,12,50
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-10,2,36,2,0,12,50
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-11,0,36,3,0,12,50
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-12,0,36,4,0,12,50
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-13,2,34,5,1,12,50
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-14,0,34,6,1,12,50
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-15,2,32,0,0,12,51
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-16,1,31,1,0,12,51
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-17,2,29,2,0,12,51
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-18,1,28,3,0,12,51
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-19,1,27,4,0,12,51
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-20,2,25,5,1,12,51
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-21,1,24,6,1,12,51
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-22,0,24,0,0,12,52
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-23,1,23,1,0,12,52
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-24,1,22,2,0,12,52
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-25,1,21,3,0,12,52
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-26,1,20,4,0,12,52
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-27,2,18,5,1,12,52
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-28,1,17,6,1,12,52
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-29,0,91,0,0,12,1
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-30,0,91,1,0,12,1
9,Платье летнее «Строгость»,Платья,3198.0,2025-12-31,0,91,2,0,12,1
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-01,1,90,3,0,1,1
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-02,1,89,4,0,1,1
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-03,0,89,5,1,1,1
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-04,1,88,6,1,1,1
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-05,0,88,0,0,1,2
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-06,1,87,1,0,1,2
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-07,2,85,2,0,1,2
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-08,1,84,3,0,1,2
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-09,1,83,4,0,1,2
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-10,2,81,5,1,1,2
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-11,2,79,6,1,1,2
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-12,0,79,0,0,1,3
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-13,1,78,1,0,1,3
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-14,0,78,2,0,1,3
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-15,2,76,3,0,1,3
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-16,1,75,4,0,1,3
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-17,2,73,5,1,1,3
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-18,1,72,6,1,1,3
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-19,2,70,0,0,1,4
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-20,2,68,1,0,1,4
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-21,2,66,2,0,1,4
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-22,0,66,3,0,1,4
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-23,1,65,4,0,1,4
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-24,2,63,5,1,1,4
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-25,3,60,6,1,1,4
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-26,1,59,0,0,1,5
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-27,2,57,1,0,1,5
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-28,0,57,2,0,1,5
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-29,1,56,3,0,1,5
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-30,3,53,4,0,1,5
9,Платье летнее «Строгость»,Платья,3198.0,2026-01-31,0,53,5,1,1,5
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-01,3,50,6,1,2,5
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-02,4,46,0,0,2,6
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-03,0,46,1,0,2,6
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-04,2,44,2,0,2,6
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-05,0,44,3,0,2,6
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-06,1,43,4,0,2,6
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-07,2,41,5,1,2,6
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-08,1,40,6,1,2,6
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-09,2,38,0,0,2,7
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-10,1,37,1,0,2,7
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-11,0,37,2,0,2,7
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-12,0,37,3,0,2,7
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-13,0,37,4,0,2,7
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-14,3,34,5,1,2,7
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-15,1,33,6,1,2,7
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-16,1,32,0,0,2,8
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-17,0,32,1,0,2,8
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-18,2,30,2,0,2,8
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-19,0,30,3,0,2,8
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-20,1,29,4,0,2,8
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-21,4,25,5,1,2,8
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-22,3,22,6,1,2,8
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-23,1,21,0,0,2,9
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-24,3,18,1,0,2,9
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-25,4,14,2,0,2,9
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-26,1,13,3,0,2,9
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-27,1,88,4,0,2,9
9,Платье летнее «Строгость»,Платья,3198.0,2026-02-28,0,88,5,1,2,9
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-01,1,87,6,1,3,9
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-02,0,87,0,0,3,10
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-03,4,83,1,0,3,10
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-04,1,82,2,0,3,10
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-05,0,82,3,0,3,10
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-06,2,80,4,0,3,10
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-07,2,78,5,1,3,10
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-08,0,78,6,1,3,10
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-09,3,75,0,0,3,11
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-10,1,74,1,0,3,11
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-11,0,74,2,0,3,11
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-12,2,72,3,0,3,11
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-13,0,72,4,0,3,11
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-14,3,69,5,1,3,11
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-15,1,68,6,1,3,11
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-16,1,67,0,0,3,12
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-17,0,67,1,0,3,12
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-18,0,67,2,0,3,12
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-19,2,65,3,0,3,12
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-20,1,64,4,0,3,12
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-21,4,60,5,1,3,12
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-22,0,60,6,1,3,12
9,Платье летнее «Строгость»,Платья,3198.0,2026-03-23,3,57,0,0,3,13
